Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Trinidad and Tobago",321.675,328.196,336.554,346.303,357.038,368.35,379.898,391.368,402.472,412.988,422.708,431.502,439.328,446.173,452.127,457.287,461.587,465.12,468.381,471.99,476.405,481.855,488.211,495.242,502.501,509.705,516.701,523.623,530.649,538.055,546.008,554.602,563.647,572.713,581.232,588.781,595.183,600.56,605.136,609.292,613.286,617.244,621.062,624.613,627.672,630.124,631.906,633.154,634.204,635.509,637.37,639.942,643.115,646.707,650.412,654.002,657.407,660.7,663.958,667.306,670.815,674.504,678.293,682.08,685.692,689.005,691.988,694.653
Tunisia,1814.69,1860.7,1898.6,1930.24,1957.27,1981.2,2003.33,2024.79,2046.56,2069.44,2094.08,2121.1,2151.05,2184.39,2221.59,2262.85,2308.66,2358.91,2412.37,2467.33,2522.58,2577.82,2633.54,2690.3,2748.99,2810.33,2874.06,2940.18,3010.04,3085.4,3167.3,3256.39,3351.73,3450.77,3549.98,3646.76,3739.84,3829.67,3917.38,4004.86,4093.35,4183.15,4273.19,4361.59,4445.86,4524.17,4596.14,4662.38,4723.37,4780.01,4833.19,4882.93,4929.64,4975.12,5021.66,5070.95,5123.64,5179.59,5238.6,5300.18,5363.83,5429.62,5497.44,5566.41,5635.33,5703.3,5769.88,5835.01
Turkey,10643.9,10926.8,11216.8,11514,11818.4,12129.7,12447.8,12772.3,13102.7,13438.6,13779.7,14125.8,14477.1,14834.4,15198.6,15570.4,15949.9,16337.4,16733.2,17138.1,17552.5,17976.9,18411.3,18854.6,19305.2,19762.2,20223.8,20690.5,21165.9,21654.9,22160.6,22684.6,23223.5,23769,24309.9,24837.7,25349.8,25847.9,26334.8,26814.8,27291.5,27764.7,28233.9,28702.3,29173.4,29650,30133.3,30622.4,31114.9,31607.1,32096.1,32583.5,33070.1,33552,34024,34483.8,34927,35357.7,35793.1,36256.3,36762.7,37316,37907.6,38525.2,39150.6,39768.4,40378.4,40977.9
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.36,2037.01,2089.45,2136.19,2176.4,2210.85,2240.65,2267.63,2293.29,2317.93,2341.55,2365.06,2389.52,2415.76,2444.1,2474.71,2508.07,2544.66,2584.7,2628.44,2675.57,2725.02,2775.29,2825.21,2874.37,2922.79
Uganda,2585.72,2662.6,2737.63,2811.98,2886.88,2963.51,3043.1,3126.82,3215.86,3311.28,3413.92,3524.21,3642.04,3766.71,3897.07,4032.04,4171.99,4316.63,4463.34,4608.8,4750.85,4888.38,5022.66,5156.95,5295.85,5442.84,5599.53,5765.49,5939.7,6120.33,6306.31,6497.09,6694.18,6901,7122.05,7360.44,7617.57,7892.02,8180.49,8478.16,8781.44,9090.08,9405.01,9725.41,10050.5,10380.3,10714,11052.9,11402,11767.7,12155,12565.9,12999.5,13453.7,13925,14410.9,14911,15426.3,15957.9,16507,17074.6,17661,18265.6,18888,19527.3,20182.8,20854.3,21542.1
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27467.1,27402.8,27306.4,27173.4,27001.7,26796.5,26569.1,26334.9,26105.9,25885,25672.2,25473.5,25295.5,25141.9,25017,24918.6,24835.5,24751.8,24655.9,24543.7,24418.3,24284.4,24150,24020.7,23897.3,23777.4
"United Arab Emirates",34.323,34.208,35.125,36.553,38.114,39.576,40.834,41.937,43.044,44.406,46.28,48.812,51.954,55.467,58.974,62.274,65.311,68.427,72.368,78.109,86.423,97.494,111.247,127.812,147.24,169.507,194.659,222.531,252.605,284.246,316.878,350.415,384.741,419.218,453.102,485.896,517.265,547.413,577.134,607.591,639.612,673.765,709.913,747.316,784.908,822.066,859.345,897.749,937.78,980.07,1025.57,1072.38,1121.53,1180.38,1258.64,1362.16,1495.11,1652.49,1819.78,1976.79,2109.19,2211.38,2287.86,2346.77,2400.88,2459.58,2524.95,2594.1
"United Kingdom",26278.6,26293.4,26328.5,26380.5,26446.9,26525.9,26616.9,26720.1,26836.3,26967.1,27113.1,27273.7,27446,27624.2,27801.1,27970.6,28130.7,28280.7,28417.2,28536.8,28637.3,28717.5,28777.9,28821.2,28851.4,28871.9,28883.9,28888.4,28888.9,28889.7,28894.1,28903.4,28918.6,28941.7,28975.1,29020.2,29078.3,29148.8,29227.9,29310.4,29392.5,29473,29552.7,29632,29712,29793.3,29877.9,29966.2,30055.9,30143.6,30228.5,30306,30380.2,30468.4,30594,30772.2,31011.3,31301.9,31619.4,31929.5,32207.1,32443.3,32645.1,32822.3,32991.8,33165.5,33345.4,33526.8
Tanzania,3918.35,4017.96,4123.12,4233.41,4348.52,4468.26,4592.62,4721.67,4855.63,4994.8,5139.48,5289.93,5446.22,5608.27,5775.92,5949.15,6127.8,6312.32,6503.96,6704.41,6914.81,7135.91,7367.25,7607.45,7854.39,8106.68,8363.89,8626.74,8896.24,9173.95,9461.03,9758.38,10066,10383,10708.2,11041.1,11379.8,11725.4,12083.6,12462.2,12865.6,13298.4,13756.7,14227.8,14693.7,15142.5,15569.5,15981,16389.3,16812.4,17263.7,17747.1,18260.1,18802.7,19373.1,19969.9,20594.3,21247.3,21926.3,22627.7,23349,24089.1,24848.6,25628.2,26429.4,27253.1,28099.5,28968
"United States",79571.2,80726.1,82019.6,83422.3,84906.8,86447.8,88022.2,89608.8,91188.7,92745.4,94264.6,95735.3,97149.6,98503.1,99794.3,101024,102189,103292,104347,105370,106378,107374,108359,109350,110365,111415,112510,113647,114810,115972,117117,118238,119343,120445,121561,122706,123886,125097,126330,127566,128797,130010,131215,132444,133746,135150,136674,138297,139959,141579,143099,144493,145780,147003,148227,149498,150830,152205,153588,154929,156194,157372,158479,159539,160591,161660,162754,163866
"Virgin Islands (U.S.)",13.653,13.876,14.209,14.534,14.797,14.957,15.066,15.171,15.397,15.867,16.709,17.98,19.629,21.503,23.393,25.106,26.585,27.893,29.158,30.607,32.373,34.494,36.901,39.426,41.869,44.071,45.978,47.621,49.014,50.223,51.264,52.158,52.895,53.455,53.812,53.967,53.899,53.648,53.336,53.11,53.094,53.322,53.771,54.352,54.915,55.375,55.723,55.966,56.114,56.196,56.229,56.196,56.101,55.972,55.836,55.714,55.614,55.545,55.492,55.427,55.348,55.254,55.14,55.032,54.947,54.9,54.884,54.894
Uruguay,1106.21,1118.83,1132.5,1147.21,1162.87,1179.39,1196.61,1214.34,1232.39,1250.48,1268.39,1285.94,1302.99,1319.53,1335.55,1351.01,1366.1,1380.66,1393.95,1404.99,1413.22,1418.19,1420.44,1421.56,1423.73,1428.49,1436.48,1447.2,1459.79,1472.9,1485.54,1497.49,1509.05,1520.36,1531.64,1543.08,1554.61,1566.13,1577.72,1589.48,1601.49,1613.68,1625.93,1638.23,1650.49,1662.61,1674.77,1686.78,1697.91,1707.13,1713.81,1717.56,1718.81,1718.69,1718.85,1720.43,1723.85,1728.8,1734.83,1741.16,1747.22,1752.94,1758.49,1763.96,1769.49,1775.16,1780.98,1786.86
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10811.6,11044.5,11272.5,11493.8,11708.4,11916.5,12117,12308.9,12491.9,12665.3,12830.7,12993.6,13161.3,13339,13528.5,13728.9,13938.8,14156,14378.3,14605.5,14837.6,15072.5,15308.1,15542.4,15774.4,16003.5
Vanuatu,22.776,23.299,23.984,24.758,25.588,26.433,27.272,28.102,28.964,29.862,30.822,31.864,32.962,34.073,35.132,36.091,36.938,37.689,38.422,39.231,40.191,41.329,42.613,44.021,45.485,46.972,48.459,49.988,51.514,53.053,54.586,56.118,57.639,59.177,60.732,62.344,63.995,65.673,67.424,69.266,71.224,73.319,75.539,77.782,79.943,81.931,83.715,85.331,86.889,88.543,90.418,92.524,94.854,97.347,99.94,102.576,105.249,107.971,110.732,113.523,116.34,119.162,121.989,124.839,127.704,130.596,133.521,136.466
Venezuela,2689.92,2811.54,2934.43,3058.31,3183.2,3309.45,3437.77,3569.18,3704.96,3846.49,3994.93,4150.82,4313.7,4482.03,4653.54,4826.5,5000.64,5176.18,5352.41,5528.67,5704.56,5879.62,6054.24,6230,6409.12,6593.24,6782.96,6977.94,7177.69,7381.35,7588.27,7798.14,8011.19,8227.91,8449.05,8674.94,8905.78,9140.9,9378.7,9617.02,9854.29,10089.9,10324,10557.1,10789.9,11023.2,11256.8,11490.4,11724.3,11958.8,12194.2,12430.4,12667.3,12904.4,13141.2,13377.2,13612.2,13846.2,14078.6,14309.2,14537.6,14763.5,14986.9,15207.9,15426.9,15643.9,15859,16072
Vietnam,12561.1,12845.7,13158.9,13500.4,13869.3,14264.2,14683.4,15124.7,15585.5,16063,16554.5,17057.9,17572,18096.7,18632.6,19179.4,19737,20303.4,20874.4,21444.9,22011,22572,23129.1,23683.2,24236.2,24790.4,25344.8,25901.3,26466.5,27049.6,27656.8,28290.3,28948.1,29626.4,30319.5,31022.6,31732.4,32447.9,33168.8,33895.2,34625.7,35360.5,36094.3,36813.7,37501.3,38144.7,38739.1,39287.8,39796.8,40276.2,40734.2,41173.4,41594.3,42000.8,42397,42787,43171.7,43554.3,43944.3,44353.5,44789.4,45256.9,45752.3,46265.3,46780.7,47287,47780.2,48262.4
"Western Sahara",6.951,7.908,8.56,9.057,9.54,10.114,10.84,11.727,12.777,13.952,15.209,16.531,17.934,19.479,21.262,23.32,25.805,28.65,31.436,33.587,34.752,34.612,33.457,32.26,32.375,34.706,39.676,46.854,55.192,63.209,69.814,74.68,78.135,80.655,82.98,85.671,88.841,92.314,95.99,99.725,103.398,107.064,110.84,114.72,118.676,122.751,126.758,130.798,135.462,141.595,149.682,160.069,172.351,185.299,197.194,206.844,213.805,218.5,221.625,224.312,227.389,231.019,234.995,239.447,244.417,249.945,256.13,262.977
Yemen,2179.53,2217.77,2255.52,2293.34,2331.65,2370.8,2410.97,2452.31,2494.8,2538.43,2583.15,2629.02,2676.24,2725.28,2776.65,2830.73,2888.34,2949.53,3013.11,3077.43,3141.57,3204.97,3269.1,3337.59,3415.37,3505.98,3611,3729.64,3860.22,3999.94,4146.79,4300.88,4463.14,4633.46,4811.79,4998.36,5191.45,5391.47,5603.15,5832.92,6084.55,6360.67,6657.59,6964.95,7268.52,7558.12,7829.94,8087.07,8334.83,8581.7,8834.05,9093.11,9357.32,9627.09,9902.29,10182.9,10469.2,10761.7,11060.6,11366.2,11678.4,11997.3,12322.3,12651.8,12983.5,13315.7,13647.5,13979
Zambia,1160.25,1188.92,1220.18,1253.49,1288.52,1325.04,1362.98,1402.45,1443.65,1486.89,1532.45,1580.52,1631,1683.58,1737.77,1793.29,1849.95,1908.08,1968.46,2032.21,2100.09,2172.46,2249.06,2329.37,2412.57,2498.07,2585.55,2675.18,2767.46,2863.13,2962.63,3066.15,3173.18,3282.57,3392.8,3502.75,3612.26,3721.65,3830.81,3939.79,4048.76,4157.41,4266.19,4377.19,4493.2,4616.16,4747.15,4885.58,5029.49,5175.98,5323.08,5470.41,5619.01,5769.97,5924.93,6085.27,6251.17,6422.78,6601.45,6788.72,6985.74,7193.16,7410.74,7637.44,7871.67,8112.24,8358.88,8611.9
Zimbabwe,1377.28,1418.97,1462.93,1508.82,1556.42,1605.59,1656.35,1708.82,1763.23,1819.88,1879.03,1940.84,2005.29,2072.1,2140.86,2211.36,2283.45,2357.37,2433.74,2513.42,2596.98,2685.08,2777.58,2873.46,2971.18,3069.92,3168.8,3268.75,3372.81,3485.13,3608.49,3743.57,3888.77,4041.72,4198.94,4357.51,4516.77,4676.23,4833.32,4985.05,5129.21,5264.53,5391.16,5510.15,5623.34,5732.17,5837.48,5939.11,6036.51,6128.69,6215.45,6296.89,6374.78,6452.64,6535,6625.45,6725.02,6833.82,6953.12,7084.03,7227.12,7383.08,7551.27,7729.04,7912.71,8099.35,8288.08,8478.86
