Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Mongolia,780,794,808,823,839,855,872,890,910,931,956,982,1011,1042,1075,1107,1140,1173,1207,1242,1279,1317,1357,1397,1438,1480,1521,1562,1604,1646,1690,1733,1778,1823,1871,1922,1976,2033,2090,2141,2184,2218,2244,2263,2280,2298,2317,2336,2356,2376,2397,2420,2444,2469,2497,2526,2558,2592,2628,2668,2713,2762,2814,2869,2924,2977,3027.398,3075.647,3121.772,3166.244,3209.404,3251.146,3291.243,3329.746,3366.713,3402.258,3436.417,3469.237,3500.845,3531.367,3560.959,3589.666,3617.577,3644.86,3671.639,3698.058,3724.192,3750.086,3775.81,3801.444,3827.004,3852.533,3878.009,3903.436,3928.776,3953.993,3979.071,4003.931,4028.415,4052.289,4075.382,4097.631,4119.011,4139.399,4158.677,4176.784,4193.675,4209.378,4223.951,4237.501,4250.134,4261.89,4272.802,4283.032,4292.699,4301.957,4310.875,4319.524,4327.975,4336.331,4344.68,4353.05,4361.488,4370.038,4378.742,4387.607,4396.664,4405.876,4415.221,4424.628,4434.048,4443.444,4452.78,4461.968,4470.909,4479.504,4487.718,4495.515,4502.814,4509.552,4515.683,4521.151,4525.952,4530.079,4533.543,4536.345,4538.5,4540.006,4540.876,4541.128,4540.768
"South Korea",19211,19459,19829,20308,20880,21531,22244,22999,23779,24565,25341,26095,26823,27528,28221,28907,29585,30249,30905,31558,32209,32864,33518,34165,34790,35387,35949,36482,36998,37516,38050,38607,39180,39752,40300,40809,41269,41691,42091,42496,42923,43378,43853,44341,44826,45299,45757,46203,46627,47024,47386,47713,48005,48265,48498,48708,48896,49062,49219,49379,49553,49745,49952,50169,50386,50594,50791.919,50982.212,51164.435,51339.238,51506.975,51666.655,51817.23,51959.108,52093.053,52219.34,52337.651,52446.826,52545.244,52630.834,52701.817,52757.653,52797.74,52820.366,52823.536,52805.846,52766.651,52706.283,52625.667,52526.273,52409.408,52275.571,52125.133,51959.235,51779.192,51586.184,51381.157,51164.855,50938.159,50701.864,50456.832,50203.896,49943.942,49677.931,49406.883,49131.721,48853.082,48571.682,48288.513,48004.663,47720.971,47438.117,47156.31,46875.421,46595.034,46314.891,46035.236,45756.436,45478.44,45201.162,44924.624,44648.945,44374.484,44101.93,43832.083,43565.653,43303.084,43044.596,42790.297,42540.208,42294.443,42053.09,41816.605,41585.832,41361.839,41145.395,40936.945,40736.354,40543.014,40355.997,40174.645,39998.755,39828.569,39664.54,39507.167,39356.816,39213.628,39077.522,38948.169,38824.974,38707.134
Kazakhstan,6703,6831,7042,7316,7637,7992,8371,8765,9169,9581,9996,10411,10819,11212,11577,11909,12201,12456,12683,12897,13110,13325,13539,13748,13947,14130,14297,14451,14598,14748,14906,15072,15244,15421,15604,15789,15981,16173,16346,16475,16540,16540,16481,16370,16217,16035,15821,15582,15350,15166,15057,15040,15106,15232,15386,15541,15691,15841,16001,16184,16399,16647,16921,17207,17488,17750,17987.736,18204.499,18403.86,18592.97,18777.139,18956.868,19130.148,19296.971,19457.023,19610.258,19757.087,19898.462,20035.454,20169.369,20301.322,20431.842,20561.319,20690.459,20819.957,20950.36,21081.969,21214.885,21349.154,21484.634,21621.166,21758.673,21896.943,22035.402,22173.301,22309.977,22445.138,22578.426,22709.123,22836.34,22959.432,23078.067,23192.121,23301.376,23405.696,23505.028,23599.296,23688.633,23773.466,23854.36,23931.858,24006.162,24077.505,24146.388,24213.432,24279.11,24343.722,24407.451,24470.474,24532.943,24594.973,24656.654,24718.076,24779.305,24840.41,24901.384,24962.197,25022.714,25082.647,25141.62,25199.293,25255.475,25309.986,25362.511,25412.709,25460.275,25505.022,25546.752,25585.162,25619.92,25650.77,25677.568,25700.252,25718.832,25733.347,25743.864,25750.428,25753.087,25751.887,25746.85,25738.006
Kyrgyzstan,1740,1766,1795,1828,1864,1904,1947,1995,2047,2105,2170,2242,2319,2401,2485,2569,2653,2736,2817,2896,2970,3040,3106,3168,3230,3291,3353,3414,3477,3543,3611,3683,3757,3834,3913,3993,4075,4159,4239,4312,4373,4420,4454,4484,4519,4566,4629,4706,4787,4861,4921,4963,4991,5012,5038,5075,5127,5190,5262,5341,5422,5507,5594,5684,5775,5865,5955.734,6045.117,6132.932,6218.616,6301.718,6381.898,6459.055,6533.394,6605.291,6675.072,6742.763,6808.412,6872.4,6935.224,6997.284,7058.739,7119.629,7180.113,7240.301,7300.284,7360.133,7419.811,7479.195,7538.049,7596.178,7653.535,7710.049,7765.538,7819.764,7872.543,7923.784,7973.435,8021.47,8067.88,8112.653,8155.767,8197.197,8236.949,8275.017,8311.417,8346.162,8379.29,8410.905,8441.113,8470.031,8497.71,8524.165,8549.468,8573.672,8596.829,8618.99,8640.179,8660.406,8679.635,8697.868,8715.126,8731.432,8746.866,8761.454,8775.263,8788.315,8800.607,8812.199,8823.14,8833.46,8843.173,8852.243,8860.66,8868.391,8875.401,8881.68,8887.168,8891.765,8895.348,8897.809,8899.067,8899.097,8897.881,8895.416,8891.668,8886.609,8880.196,8872.337,8862.952,8851.934
Tajikistan,1532,1585,1638,1690,1742,1794,1847,1902,1959,2021,2087,2159,2237,2318,2402,2488,2574,2662,2751,2840,2930,3020,3111,3203,3296,3391,3488,3586,3688,3794,3905,4021,4140,4265,4398,4538,4687,4844,5001,5150,5284,5401,5503,5594,5680,5765,5850,5934,6022,6115,6216,6327,6448,6577,6713,6854,7001,7152,7310,7473,7642,7816,7995,8178,8363,8549,8734.951,8921.343,9107.211,9292,9475.246,9656.648,9835.989,10013.102,10187.895,10360.358,10530.4,10698.174,10864.265,11029.469,11194.411,11359.262,11524.091,11689.347,11855.513,12022.921,12191.668,12361.646,12532.613,12704.211,12876.073,13048.084,13219.991,13391.114,13560.613,13727.805,13892.383,14054.239,14213.113,14368.845,14521.291,14670.318,14815.895,14958.122,15097.206,15233.335,15366.521,15496.853,15624.619,15750.206,15873.917,15995.855,16116.022,16234.486,16351.289,16466.436,16579.941,16691.758,16801.737,16909.677,17015.383,17118.811,17219.869,17318.327,17413.915,17506.4,17595.708,17681.829,17764.806,17844.715,17921.621,17995.531,18066.476,18134.576,18199.983,18262.846,18323.183,18381.062,18436.566,18489.877,18541.062,18590.156,18637.148,18681.967,18724.549,18764.776,18802.589,18837.9,18870.658,18900.788,18928.234
Turkmenistan,1211,1232,1258,1290,1325,1365,1407,1452,1500,1550,1603,1658,1715,1774,1833,1893,1952,2012,2072,2133,2195,2259,2324,2390,2457,2525,2594,2664,2735,2806,2877,2948,3019,3092,3166,3244,3324,3407,3494,3586,3684,3789,3900,4011,4115,4208,4287,4355,4413,4466,4516,4564,4610,4656,4703,4755,4810,4870,4936,5008,5087,5174,5268,5366,5466,5565,5662.544,5758.075,5851.466,5942.561,6031.195,6117.011,6199.732,6279.415,6356.285,6430.544,6502.197,6571.312,6638.25,6703.489,6767.418,6830.185,6891.89,6952.813,7013.275,7073.504,7133.597,7193.548,7253.242,7312.505,7371.176,7429.198,7486.499,7542.762,7597.666,7650.906,7702.355,7751.949,7799.479,7844.748,7887.617,7928,7965.919,8001.413,8034.62,8065.655,8094.556,8121.398,8146.324,8169.545,8191.235,8211.476,8230.371,8248.118,8264.939,8281,8296.416,8311.199,8325.376,8338.91,8351.772,8363.99,8375.573,8386.452,8396.549,8405.779,8414.119,8421.571,8428.074,8433.593,8438.092,8441.545,8443.945,8445.305,8445.618,8444.898,8443.153,8440.393,8436.627,8431.858,8426.093,8419.377,8411.735,8403.219,8393.897,8383.789,8372.985,8361.54,8349.516,8336.968,8323.978
Uzbekistan,6264,6476,6679,6880,7084,7297,7522,7759,8010,8274,8549,8837,9138,9454,9789,10144,10521,10917,11323,11724,12110,12477,12829,13174,13525,13893,14279,14681,15096,15517,15940,16364,16790,17221,17660,18108,18565,19030,19501,19979,20462,20951,21443,21932,22407,22863,23299,23715,24112,24490,24849,25189,25512,25831,26160,26512,26890,27292,27716,28155,28606,29068,29541,30020,30500,30976,31446.795,31910.641,32364.996,32807.368,33235.825,33648.956,34046.2,34427.732,34794.284,35146.617,35484.562,35808.3,36119.473,36420.216,36712.267,36996.226,37272.259,37541.052,37803.244,38059.262,38309.384,38553.596,38791.541,39022.683,39246.465,39462.759,39671.233,39870.838,40060.222,40238.337,40404.772,40559.445,40702.045,40832.387,40950.366,41055.888,41149.052,41230.159,41299.725,41358.196,41405.832,41442.946,41470.196,41488.317,41497.995,41499.63,41493.576,41480.342,41460.462,41434.391,41402.507,41365.093,41322.271,41274.07,41220.568,41161.983,41098.59,41030.596,40958.184,40881.556,40800.9,40716.43,40628.366,40536.962,40442.426,40344.959,40244.739,40141.98,40036.895,39929.678,39820.477,39709.42,39596.702,39482.48,39366.925,39250.12,39132.103,39012.885,38892.438,38770.742,38647.769,38523.468,38397.804,38270.744,38142.231
Afghanistan,7752,7840,7935,8039,8150,8271,8399,8536,8681,8834,8996,9167,9346,9534,9731,9938,10152,10373,10604,10854,11126,11418,11722,12028,12322,12590,12840,13068,13238,13307,13248,13054,12750,12389,12047,11783,11601,11503,11541,11778,12249,12994,13981,15095,16173,17100,17823,18382,18864,19404,20094,20966,21980,23065,24119,25071,25893,26617,27294,28004,28803,29709,30697,31732,32758,33736,34656.032,35530.081,36373.176,37209.007,38054.941,38913.707,39779.095,40649.204,41519.986,42388.4,43254.446,44119.315,44982.317,45842.659,46699.545,47552.324,48400.329,49242.776,50078.786,50907.55,51728.328,52540.36,53342.664,54134.238,54914.122,55681.683,56436.296,57177.142,57903.378,58614.315,59309.352,59988.191,60650.823,61297.44,61928.118,62542.629,63140.612,63721.905,64286.388,64833.869,65364.208,65877.123,66372.235,66849.094,67307.303,67746.6,68166.836,68567.901,68949.732,69312.24,69655.3,69978.689,70282.194,70565.547,70828.562,71071.244,71293.579,71495.235,71675.834,71835.187,71973.309,72090.564,72187.611,72265.313,72324.435,72365.474,72388.742,72394.688,72383.708,72356.276,72312.905,72254.237,72180.933,72093.731,71993.32,71880.385,71755.556,71619.483,71472.775,71316.116,71150.213,70975.797,70793.669,70604.652,70409.629
Bangladesh,37895,38705,39491,40300,41169,42122,43170,44315,45546,46847,48200,49593,51030,52532,54129,55834,57673,59621,61579,63417,65048,66425,67597,68691,69884,71306,72999,74926,77034,79237,81471,83721,86007,88338,90732,93200,95742,98344,100975,103599,106189,108727,111222,113695,116182,118707,121270,123855,126448,129030,131581,134107,136601,139019,141307,143431,145368,147139,148806,150455,152149,153912,155727,157571,159405,161201,162951.56,164669.751,166368.149,168065.92,169775.309,171499.635,173229.209,174947.406,176631.129,178262.909,179836.355,181353.356,182814.797,184224.428,185584.811,186894.662,188151.243,189354.346,190504.057,191600.525,192643.385,193632.754,194569.933,195456.694,196294.312,197083.468,197823.881,198514.781,199154.932,199743.52,200280.556,200766.709,201202.569,201589.015,201926.816,202216.426,202458.202,202652.694,202800.474,202902.15,202958.329,202969.671,202936.785,202860.299,202740.914,202579.349,202376.377,202132.813,201849.522,201527.366,201167.118,200769.645,200336.036,199867.499,199365.088,198829.889,198262.66,197663.91,197033.955,196373.334,195682.912,194963.91,194217.575,193445.339,192648.561,191828.435,190986.105,190122.841,189239.969,188338.816,187420.691,186486.919,185538.778,184577.515,183604.47,182621.011,181628.59,180628.709,179622.88,178612.617,177599.476,176584.976,175570.653,174558.037,173548.665
Bhutan,177,181,185,189,193,197,202,207,212,218,223,229,235,241,247,254,262,271,280,289,298,308,318,328,339,350,361,373,385,397,409,420,431,442,454,467,483,500,517,530,537,537,532,523,517,515,519,529,542,558,573,590,606,623,640,657,672,687,701,714,728,741,753,765,776,787,797.765,807.61,817.054,826.229,835.245,844.152,852.909,861.502,869.835,877.866,885.608,893.058,900.219,907.107,913.697,920.013,926.035,931.797,937.288,942.541,947.543,952.313,956.838,961.15,965.239,969.113,972.767,976.219,979.449,982.468,985.267,987.846,990.201,992.324,994.203,995.848,997.251,998.393,999.275,999.896,1000.243,1000.328,1000.154,999.7,998.991,998.022,996.8,995.32,993.604,991.645,989.456,987.042,984.42,981.62,978.656,975.519,972.237,968.825,965.284,961.627,957.871,954.014,950.08,946.068,942,937.886,933.721,929.523,925.295,921.051,916.79,912.517,908.232,903.962,899.686,895.427,891.155,886.911,882.677,878.472,874.276,870.106,865.966,861.845,857.736
India,376325,382245,388539,395160,402077,409269,416729,424461,432482,440814,449481,458495,467853,477528,487485,497702,508162,518890,529967,541505,553579,566225,579412,593059,607050,621302,635772,650485,665502,680916,696784,713118,729868,746949,764245,781667,799181,816793,834489,852270,870133,888055,906021,924058,942204,960483,978893,997405,1015974,1034539,1053051,1071478,1089807,1108028,1126136,1144119,1161978,1179681,1197147,1214270,1230981,1247236,1263066,1278562,1293859,1309054,1324171.354,1339180.127,1354051.854,1368737.513,1383197.753,1397423.009,1411415.296,1425158.481,1438635.367,1451829.004,1464726.099,1477311.59,1489564.612,1501462.374,1512985.207,1524123.804,1534869.174,1545203.584,1555108.108,1564570.223,1573581.733,1582146.821,1590281.887,1598011.486,1605355.574,1612319.846,1618905.536,1625123.097,1630983.67,1636496.308,1641666.866,1646498.484,1650993.654,1655153.372,1658978.162,1662471.555,1665634.474,1668461.495,1670944.584,1673078.321,1674862.507,1676300.456,1677394.788,1678149.384,1678568.111,1678655.989,1678416.452,1677850.625,1676958.866,1675744.291,1674212.113,1672372.856,1670242.036,1667838.579,1665179.391,1662275.88,1659137.008,1655774.546,1652200.108,1648425.091,1644460.392,1640316.937,1636006.071,1631539.153,1626927.002,1622178.968,1617304.175,1612312.579,1607214.022,1602017.424,1596732.383,1591365.736,1585920.202,1580396.453,1574797.201,1569128.52,1563399.451,1557620.765,1551803.731,1545958.898,1540095.658,1534222.029,1528344.549,1522468.414,1516597.38
Iran,17119,17517,17933,18369,18823,19294,19783,20288,20811,21351,21907,22480,23071,23680,24308,24955,25625,26318,27033,27765,28514,29281,30074,30904,31786,32731,33738,34811,35973,37253,38668,40218,41883,43645,45475,47343,49257,51197,53076,54777,56226,57376,58261,58991,59725,60576,61583,62711,63901,65063,66132,67096,67983,68813,69617,70422,71228,72031,72846,73688,74568,75492,76454,77435,78411,79360,80277.428,81162.788,82011.735,82820.766,83587.129,84308.039,84981.814,85608.868,86190.846,86729.781,87225.92,87681.034,88100.893,88492.921,88863.308,89214.452,89547.756,89867.078,90176.445,90478.779,90775.584,91066.938,91352.328,91630.373,91899.463,92159.118,92407.886,92641.739,92855.59,93045.086,93208.289,93343.791,93448.513,93519.251,93553.454,93549.75,93507.577,93426.451,93306.302,93147.423,92949.896,92714.463,92443.058,92138.247,91802.462,91437.145,91043.763,90624.854,90183.259,89721.573,89241.804,88745.692,88235.045,87711.599,87177.099,86633.379,86082.282,85525.464,84964.541,84401.124,83836.566,83272.537,82711.254,82155.157,81606.26,81065.697,80534.16,80012.572,79501.66,79001.898,78513.649,78036.832,77570.81,77114.567,76667.127,76227.632,75795.356,75369.553,74949.336,74533.592,74120.926,73709.639,73297.701,72882.793,72462.296
Maldives,74,74,75,76,78,80,82,83,85,88,90,92,95,98,100,103,105,108,110,113,116,119,123,128,132,137,141,145,149,153,158,164,170,176,183,190,196,203,210,217,223,230,236,242,248,254,259,264,269,274,280,287,294,302,310,319,327,336,345,355,365,375,386,397,408,418,427.756,436.33,444.259,451.738,458.909,465.782,472.334,478.508,484.309,489.695,494.699,499.335,503.688,507.806,511.766,515.596,519.304,522.911,526.456,529.943,533.391,536.815,540.219,543.603,546.961,550.3,553.607,556.862,560.042,563.119,566.092,568.924,571.619,574.133,576.435,578.53,580.384,582.014,583.406,584.547,585.449,586.096,586.493,586.671,586.619,586.346,585.865,585.184,584.299,583.247,582.031,580.649,579.108,577.42,575.584,573.608,571.502,569.261,566.904,564.416,561.816,559.12,556.326,553.44,550.485,547.456,544.376,541.264,538.149,535.053,531.974,528.928,525.936,523.016,520.186,517.453,514.803,512.259,509.796,507.423,505.105,502.87,500.694,498.566,496.493
Nepal,8483,8658,8824,8984,9140,9293,9446,9599,9752,9907,10063,10222,10384,10552,10728,10914,11110,11317,11534,11761,11998,12244,12499,12765,13040,13326,13621,13926,14241,14567,14902,15249,15607,15974,16347,16724,17101,17481,17874,18294,18749,19245,19774,20321,20867,21396,21903,22390,22856,23306,23741,24162,24566,24951,25309,25640,25941,26215,26476,26741,27023,27327,27650,27985,28323,28656,28982.771,29304.998,29624.035,29942.018,30260.244,30578.436,30894.88,31207.746,31514.634,31813.598,32103.873,32385.155,32656.655,32917.661,33167.612,33406.08,33632.919,33848.358,34052.872,34246.881,34430.403,34603.532,34767.002,34921.735,35068.441,35207.453,35338.774,35462.39,35578.124,35685.878,35785.655,35877.547,35961.62,36037.966,36106.578,36167.47,36220.469,36265.205,36301.194,36328.047,36345.63,36353.895,36352.703,36341.908,36321.446,36291.214,36251.204,36201.517,36142.282,36073.652,35995.713,35908.486,35811.972,35706.127,35590.988,35466.633,35333.305,35191.242,35040.774,34882.203,34715.786,34541.792,34360.39,34171.798,33976.255,33774.093,33565.725,33351.588,33132.159,32907.932,32679.353,32446.871,32211.06,31972.567,31731.982,31489.823,31246.589,31002.712,30758.636,30514.805,30271.732,30029.93,29789.953,29552.411,29317.902
Pakistan,37542,37975,38484,39064,39712,40424,41200,42036,42934,43891,44908,45985,47119,48309,49552,50845,52191,53591,55042,56542,58091,59687,61338,63059,64871,66788,68813,70946,73195,75568,78068,80697,83446,86298,89229,92219,95264,98357,101475,104588,107679,110730,113747,116750,119770,122829,125938,129087,132253,135406,138523,141601,144654,147703,150780,153910,157094,160333,163645,167050,170560,174184,177912,181713,185546,189381,193203.476,197015.955,200813.818,204596.442,208362.334,212106.995,215824.155,219509.316,223158.203,226767.952,230335.982,233862.814,237352.889,240812.968,244248.371,247659.208,251045.01,254409.778,257758.315,261093.438,264415.428,267721.522,271007.385,274266.975,277494.59,280687.458,283842.283,286951.906,290007.941,293003.264,295934.02,298797.474,301589.116,304304.572,306940.443,309494.078,311964.487,314352.348,316659.543,318887.652,321036.773,323106.83,325099.262,327015.934,328858.58,330628.076,332325.445,333952.715,335512.214,337005.859,338434.749,339799.502,341100.871,342339.421,343515.596,344630.286,345683.827,346675.404,347603.752,348468.054,349268.472,350005.891,350681.17,351295.476,351849.89,352345.115,352781.806,353161.054,353484.023,353751.829,353965.813,354126.955,354235.642,354292.058,354296.824,354251.233,354157.169,354016.937,353833.003,353607.849,353343.854,353043.305,352708.305,352340.889,351942.931
"Sri Lanka",7971,8108,8257,8417,8591,8778,8979,9191,9412,9641,9874,10112,10352,10598,10850,11111,11381,11658,11938,12215,12486,12748,13002,13252,13502,13755,14013,14273,14533,14789,15036,15273,15503,15727,15951,16180,16413,16648,16882,17111,17330,17540,17741,17929,18098,18247,18372,18477,18571,18669,18782,18913,19059,19215,19373,19525,19670,19811,19946,20075,20198,20315,20425,20527,20624,20714,20798.492,20876.917,20950.041,21018.859,21084.042,21145.999,21204.501,21258.732,21307.487,21349.942,21385.841,21415.549,21439.69,21459.185,21474.701,21486.363,21493.979,21497.516,21496.867,21491.895,21482.63,21469.003,21450.633,21427.001,21397.716,21362.744,21322.134,21275.735,21223.391,21165.08,21100.79,21030.795,20955.601,20875.918,20792.352,20705.198,20614.645,20521.025,20424.689,20325.944,20225.056,20122.278,20017.834,19911.952,19804.831,19696.639,19587.5,19477.599,19367.046,19255.946,19144.395,19032.438,18919.992,18806.936,18693.181,18578.721,18463.575,18347.704,18231.053,18113.572,17995.257,17876.135,17756.244,17635.633,17514.368,17392.463,17269.967,17146.936,17023.428,16899.516,16775.265,16650.719,16525.927,16400.944,16275.814,16150.615,16025.415,15900.322,15775.436,15650.838,15526.642,15402.939,15279.83,15157.406,15035.749
Brunei,48,51,54,57,60,63,67,70,74,78,82,86,90,94,98,102,107,112,118,124,130,136,142,149,155,162,168,175,181,188,194,200,206,212,218,225,231,238,244,252,259,266,274,282,290,297,305,312,319,326,333,340,347,353,360,365,370,375,379,384,389,394,400,406,412,418,423.196,428.697,434.076,439.336,444.519,449.613,454.592,459.448,464.176,468.771,473.231,477.556,481.742,485.774,489.666,493.412,496.991,500.435,503.716,506.838,509.81,512.631,515.306,517.829,520.202,522.457,524.557,526.531,528.383,530.096,531.681,533.142,534.479,535.674,536.723,537.632,538.404,539.029,539.509,539.86,540.064,540.139,540.077,539.889,539.575,539.145,538.593,537.937,537.179,536.327,535.379,534.354,533.249,532.081,530.85,529.564,528.229,526.862,525.463,524.038,522.594,521.13,519.66,518.176,516.681,515.189,513.696,512.201,510.697,509.197,507.706,506.203,504.701,503.209,501.707,500.204,498.704,497.2,495.692,494.185,492.675,491.167,489.646,488.135,486.608
