Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Israel,1257.971,1354.097,1451.49,1546.238,1635.781,1718.958,1796.01,1868.581,1939.451,2012.15,2089.889,2174.267,2264.309,2355.932,2443.298,2522.53,2591.594,2652.697,2711.3,2775.162,2849.622,2936.668,3033.922,3137.033,3239.563,3336.76,3427.664,3513.529,3594.488,3671.282,3744.667,3815.232,3883.467,3950.123,4016.13,4082.787,4148.946,4216.179,4291.576,4384.355,4500.475,4643.198,4808.858,4987.73,5166.072,5333.719,5488.077,5631.544,5765.21,5891.77,6013.741,6129.53,6239.285,6349.519,6468.827,6602.97,6755.211,6922.685,7097.41,7267.895,7425.959,7568.774,7699.105,7821.105,7941.329,8064.547,8191.828,8321.57,8452.841,8583.916,8713.559,8841.736,8969.106,9095.883,9222.417,9348.954,9475.555,9602.198,9729.014,9856.129,9983.645,10111.605,10240.043,10368.934,10498.267,10628,10758.097,10888.539,11019.303,11150.331,11281.554,11412.938,11544.356,11675.636,11806.587,11937.013,12066.806,12195.879,12324.089,12451.269,12577.297,12702.086,12825.565,12947.635,13068.22,13187.281,13304.75,13420.624,13534.929,13647.691,13758.978,13868.777,13977.108,14084.103,14189.904,14294.649,14398.366,14501.068,14602.76,14703.422,14803.038,14901.583,14999.096,15095.586,15191.098,15285.63,15379.175,15471.664,15563.019,15653.099,15741.788,15829.031,15914.79,15998.93,16081.323,16161.869,16240.479,16317.123,16391.78,16464.457,16535.163,16603.851,16670.488,16735.01,16797.355,16857.479,16915.355,16970.965,17024.315,17075.416,17124.303
Italy,46598.601,47021.9,47411.943,47765.978,48084.812,48372.842,48638.297,48892.969,49151.47,49429.946,49742.196,50095.597,50487.493,50903.66,51322.645,51728.664,52115.99,52488.486,52851.203,53212.82,53578.683,53949.93,54321.016,54682.627,55022.218,55330.694,55604.287,55845.068,56057.025,56246.8,56419.278,56576.504,56717.076,56838.675,56937.695,57012.352,57061.781,57089.451,57103.128,57113.159,57127.12,57152.516,57188.887,57226.647,57251.367,57255.193,57229.67,57184.901,57153.554,57179.989,57293.721,57506.367,57801.763,58147.037,58494.704,58808.483,59079.869,59313.511,59502.385,59641.853,59729.807,59759.929,59733.834,59668,59585.668,59504.212,59429.938,59359.9,59290.969,59216.525,59132.073,59037.893,58937.473,58833.036,58727.51,58623.032,58520.455,58419.22,58318.194,58215.557,58109.918,58000.903,57888.774,57773.546,57655.4,57534.36,57410.228,57282.52,57150.706,57014.109,56872.174,56724.593,56571.153,56411.418,56244.946,56071.394,55890.762,55702.97,55507.686,55304.47,55093.194,54874.065,54647.681,54414.77,54176.315,53933.322,53686.504,53436.75,53185.561,52934.646,52685.582,52439.311,52196.757,51959.337,51728.589,51505.783,51291.679,51086.77,50891.706,50706.977,50532.918,50369.723,50217.328,50075.417,49943.424,49820.74,49707.093,49601.95,49504.143,49412.248,49325.037,49241.832,49162.148,49085.23,49010.304,48936.727,48863.939,48791.567,48719.351,48647.149,48574.826,48502.21,48429.107,48355.329,48280.748,48205.301,48129.009,48051.999,47974.493,47896.799,47819.324
Jamaica,1402.899,1436.944,1468.018,1495.67,1519.786,1540.623,1558.819,1575.359,1591.514,1608.723,1628.252,1650.806,1676.25,1703.395,1730.486,1756.266,1780.264,1803.064,1825.633,1849.414,1875.381,1904.016,1934.828,1966.7,1998.034,2027.737,2055.085,2080.538,2105.664,2132.69,2163.045,2197.583,2235.327,2273.666,2308.947,2338.638,2361.72,2379.279,2393.534,2407.72,2424.242,2443.689,2465.362,2488.782,2513.049,2537.44,2561.993,2586.827,2611.367,2634.882,2656.864,2677.011,2695.446,2712.511,2728.777,2744.673,2760.279,2775.467,2790.122,2804.082,2817.21,2829.493,2840.992,2851.807,2862.087,2871.934,2881.355,2890.299,2898.677,2906.339,2913.16,2919.128,2924.226,2928.445,2931.784,2934.223,2935.75,2936.344,2935.999,2934.765,2932.629,2929.625,2925.722,2920.875,2915.009,2908.064,2900.048,2890.985,2880.961,2870.061,2858.381,2845.954,2832.803,2818.917,2804.337,2789.062,2773.107,2756.528,2739.365,2721.702,2703.591,2685.061,2666.106,2646.719,2626.867,2606.519,2585.692,2564.396,2542.602,2520.29,2497.451,2474.074,2450.18,2425.814,2400.995,2375.776,2350.165,2324.197,2297.87,2271.226,2244.271,2217.043,2189.553,2161.84,2133.94,2105.873,2077.673,2049.368,2020.987,1992.552,1964.088,1935.626,1907.19,1878.832,1850.585,1822.486,1794.569,1766.855,1739.379,1712.175,1685.261,1658.678,1632.429,1606.522,1580.971,1555.783,1530.958,1506.517,1482.455,1458.789,1435.502
Japan,82802.084,84315.601,85658.683,86869.425,87980.318,89018.257,90004.313,90953.954,91877.704,92782.224,93673.615,94560.845,95458.881,96389.953,97379.848,98447.002,99595.128,100820.02,102120.48,103491.93,104925.65,106425.27,107977.04,109532.88,111030.14,112423.05,113690.11,114839.12,115890.28,116878.03,117827.36,118743.18,119615.62,120438.09,121199.8,121894.04,122519.65,123083.21,123594.97,124068.9,124515.56,124940.02,125341.48,125717.52,126063.17,126375.47,126654.02,126902.63,127127.27,127335.86,127533.93,127723.51,127902.62,128067.79,128213.63,128335.77,128432.99,128505.25,128550.51,128566.66,128551.87,128505.4,128426.38,128312.92,128162.87,127974.96,127748.51,127484.45,127185.33,126854.75,126495.65,126109.48,125696.76,125258.6,124795.92,124309.81,123801.49,123272.53,122724.75,122160.14,121580.51,120987.47,120382.19,119765.44,119137.71,118499.79,117852.83,117198.47,116538.74,115875.93,115212.07,114548.21,113885.46,113225.71,112571.12,111923.24,111282.69,110649.52,110023.89,109405.68,108794.45,108190.31,107592.37,106997.86,106403.19,105805.5,105204.04,104598.76,103988.29,103371.34,102747.18,102115.62,101477.47,100834.47,100189.05,99543.48,98899.033,98256.958,97619.59,96989.549,96369.242,95759.712,95162.396,94580.594,94018.096,93477.602,92960.604,92466.653,91993.893,91539.348,91100.643,90677.058,90268.634,89874.529,89493.912,89125.918,88769.804,88424.653,88089.287,87762.433,87442.977,87130.095,86823.188,86521.837,86225.661,85934.292,85647.302,85364.207,85084.448,84807.399,84532.388
Jordan,481.321,536.446,576.367,610.079,644.196,682.952,728.04,778.771,832.428,884.864,932.257,973.083,1009.733,1049.302,1101.459,1172.55,1265.806,1377.465,1498.309,1615.277,1718.913,1806.605,1881.214,1945.626,2004.833,2062.918,2120.069,2176.135,2234.594,2299.655,2374.422,2461.193,2559.718,2667.47,2780.428,2895.985,3011.3,3127.917,3252.672,3395.023,3560.582,3753.433,3968.198,4189.431,4395.953,4572.904,4716.373,4832.267,4927.912,5014.899,5103.13,5193.482,5287.488,5396.774,5535.595,5714.111,5934.232,6193.191,6489.822,6821.116,7182.39,7574.943,7992.573,8413.464,8809.306,9159.302,9455.802,9702.353,9903.802,10069.794,10208.662,10320.354,10405.374,10473.935,10538.925,10610.246,10692.47,10785.678,10889.657,11002.309,11122.063,11249.66,11386.35,11531.302,11683.198,11840.789,12003.793,12171.512,12341.787,12511.915,12679.815,12844.367,13005.456,13163.186,13318.146,13470.733,13620.709,13767.569,13911.14,14051.237,14187.734,14320.534,14449.64,14575.17,14697.294,14816.149,14931.804,15044.266,15153.612,15259.934,15363.306,15463.778,15561.425,15656.387,15748.841,15838.92,15926.686,16012.127,16095.204,16175.833,16253.949,16329.539,16402.609,16473.087,16540.908,16606.016,16668.371,16727.964,16784.758,16838.748,16889.908,16938.243,16983.718,17026.309,17065.978,17102.707,17136.484,17167.338,17195.301,17220.434,17242.78,17262.385,17279.257,17293.417,17304.893,17313.695,17319.872,17323.474,17324.562,17323.206,17319.499
Kazakhstan,6702.991,6831.323,7041.797,7315.651,7636.83,7991.998,8370.63,8764.919,9169.454,9580.799,9996,10411.028,10819.457,11211.86,11577.469,11909.003,12201.038,12455.711,12682.931,12897.413,13109.996,13324.67,13538.749,13748.319,13946.819,14130.071,14296.769,14450.533,14597.846,14747.561,14905.889,15072.355,15244.045,15421.226,15603.72,15789.437,15980.988,16173.101,16346.206,16474.563,16540.258,16540.017,16481.113,16370,16217.491,16034.956,15820.631,15581.752,15349.899,15165.574,15057.363,15039.971,15105.645,15232.325,15385.916,15541.457,15690.861,15841.355,16001.176,16184.163,16398.976,16647.38,16921.179,17207.257,17487.779,17749.648,17987.736,18204.499,18403.86,18592.97,18777.139,18956.868,19130.148,19296.971,19457.023,19610.258,19757.087,19898.462,20035.454,20169.369,20301.322,20431.842,20561.319,20690.459,20819.957,20950.36,21081.969,21214.885,21349.154,21484.634,21621.166,21758.673,21896.943,22035.402,22173.301,22309.977,22445.138,22578.426,22709.123,22836.34,22959.432,23078.067,23192.121,23301.376,23405.696,23505.028,23599.296,23688.633,23773.466,23854.36,23931.858,24006.162,24077.505,24146.388,24213.432,24279.11,24343.722,24407.451,24470.474,24532.943,24594.973,24656.654,24718.076,24779.305,24840.41,24901.384,24962.197,25022.714,25082.647,25141.62,25199.293,25255.475,25309.986,25362.511,25412.709,25460.275,25505.022,25546.752,25585.162,25619.92,25650.77,25677.568,25700.252,25718.832,25733.347,25743.864,25750.428,25753.087,25751.887,25746.85,25738.006
Kenya,6076.758,6240.163,6412.363,6593.109,6782.287,6979.931,7186.211,7401.421,7625.995,7860.475,8105.44,8361.441,8628.972,8908.422,9200.157,9504.703,9822.499,10154.484,10502.245,10867.716,11252.492,11657.514,12083.188,12529.852,12997.595,13486.629,13996.704,14528.293,15082.994,15662.852,16268.99,16901.677,17559.43,18239.404,18937.738,19651.225,20378.626,21119.318,21871.442,22633.022,23402.507,24179.598,24963.953,25754.114,26548.486,27346.456,28147.734,28954.114,29769.803,30600.397,31450.483,32321.482,33214.009,34130.852,35074.931,36048.288,37052.05,38085.909,39148.416,40237.204,41350.152,42486.839,43646.629,44826.849,46024.25,47236.259,48461.567,49699.862,50950.879,52214.791,53491.697,54780.852,56081.772,57395.145,58722.068,60063.158,61418.176,62786.272,64166.647,65558.242,66959.993,68371.214,69791.017,71217.897,72650.119,74086.106,75524.882,76965.577,78406.959,79847.748,81286.865,82723.272,84156.324,85585.822,87011.808,88434.154,89852.235,91265.247,92672.52,94073.394,95467.137,96853.106,98230.578,99598.638,100956.31,102302.69,103636.96,104958.42,106266.32,107559.94,108838.58,110101.47,111347.85,112576.96,113788.01,114980.22,116153.02,117305.78,118437.58,119547.4,120634.47,121698.2,122738.39,123754.9,124747.87,125717.35,126663.06,127584.81,128482.77,129357.2,130208.29,131036.08,131840.33,132620.6,133376.23,134106.8,134812.14,135492.4,136147.68,136778.19,137384.14,137965.65,138522.82,139055.72,139564.45,140049.18,140510.13,140947.64,141362.09,141753.99,142123.9
Kiribati,33.048,33.623,34.286,35.007,35.777,36.596,37.455,38.346,39.268,40.24,41.233,42.257,43.302,44.363,45.425,46.453,47.459,48.437,49.388,50.294,51.178,52.025,52.824,53.604,54.38,55.169,55.977,56.81,57.662,58.506,59.339,60.133,60.92,61.768,62.765,64.003,65.518,67.261,69.098,70.86,72.412,73.7,74.769,75.719,76.671,77.73,78.907,80.184,81.55,82.966,84.406,85.858,87.343,88.895,90.542,92.325,94.26,96.311,98.44,100.568,102.652,104.656,106.613,108.535,110.458,112.407,114.395,116.398,118.414,120.428,122.439,124.433,126.413,128.388,130.343,132.27,134.18,136.058,137.909,139.739,141.538,143.329,145.085,146.832,148.583,150.34,152.099,153.872,155.662,157.46,159.295,161.147,163.017,164.902,166.808,168.697,170.593,172.479,174.36,176.23,178.085,179.925,181.748,183.533,185.309,187.05,188.761,190.432,192.089,193.703,195.289,196.853,198.375,199.879,201.362,202.83,204.279,205.713,207.132,208.544,209.956,211.365,212.761,214.161,215.551,216.932,218.315,219.682,221.04,222.376,223.697,224.986,226.244,227.486,228.686,229.852,230.975,232.065,233.113,234.123,235.097,236.037,236.943,237.811,238.644,239.45,240.235,240.988,241.709,242.423,243.125
Kuwait,153.096,157.932,162.696,167.896,174.091,181.888,191.975,205.065,221.911,243.235,269.618,301.336,338.296,379.891,425.235,473.554,524.856,579.007,634.897,691.129,746.767,801.142,854.604,908.52,964.834,1024.94,1089.209,1157.033,1227.601,1299.683,1372.318,1442.991,1511.314,1580.638,1655.833,1738.994,1836.105,1942.81,2038.885,2096.932,2099.615,2035.661,1916.877,1777.137,1663.932,1610.651,1631.74,1715.314,1836.353,1957.066,2050.741,2109.355,2143.833,2169.118,2207.939,2276.623,2377.258,2503.41,2652.34,2818.939,2998.083,3191.051,3395.556,3598.385,3782.45,3935.794,4052.584,4136.528,4197.128,4248.974,4302.875,4361.47,4422.07,4483.898,4544.704,4602.914,4659.078,4714.483,4768.932,4822.077,4873.674,4923.698,4972.299,5019.631,5065.917,5111.323,5155.871,5199.492,5242.093,5283.579,5323.821,5362.825,5400.553,5436.869,5471.548,5504.477,5535.587,5564.935,5592.606,5618.766,5643.532,5666.974,5689.113,5710.012,5729.703,5748.264,5765.752,5782.284,5797.996,5813.098,5827.732,5841.984,5855.923,5869.667,5883.346,5897.033,5910.795,5924.664,5938.632,5952.682,5966.806,5980.994,5995.225,6009.443,6023.556,6037.495,6051.219,6064.691,6077.825,6090.542,6102.737,6114.383,6125.464,6135.947,6145.852,6155.158,6163.852,6171.942,6179.44,6186.381,6192.779,6198.67,6204.049,6208.941,6213.346,6217.291,6220.791,6223.878,6226.597,6229.001,6231.155
Kyrgyzstan,1740.004,1765.555,1795.13,1828.195,1864.495,1904.06,1947.219,1994.561,2046.915,2105.181,2170.093,2241.753,2319.455,2401.463,2485.43,2569.458,2653.05,2736.076,2817.335,2895.544,2969.864,3039.767,3105.535,3168.293,3229.688,3291.077,3352.618,3414.32,3477.229,3542.522,3610.981,3682.672,3757.184,3834.168,3913.058,3993.106,4075.187,4158.607,4239.295,4311.868,4372.89,4419.631,4454.189,4483.84,4518.801,4566.087,4629.398,4705.638,4786.773,4861.129,4920.718,4962.59,4990.687,5012.269,5037.929,5075.38,5126.73,5189.72,5262.294,5340.781,5422.337,5506.601,5594.108,5683.808,5774.566,5865.401,5955.734,6045.117,6132.932,6218.616,6301.718,6381.898,6459.055,6533.394,6605.291,6675.072,6742.763,6808.412,6872.4,6935.224,6997.284,7058.739,7119.629,7180.113,7240.301,7300.284,7360.133,7419.811,7479.195,7538.049,7596.178,7653.535,7710.049,7765.538,7819.764,7872.543,7923.784,7973.435,8021.47,8067.88,8112.653,8155.767,8197.197,8236.949,8275.017,8311.417,8346.162,8379.29,8410.905,8441.113,8470.031,8497.71,8524.165,8549.468,8573.672,8596.829,8618.99,8640.179,8660.406,8679.635,8697.868,8715.126,8731.432,8746.866,8761.454,8775.263,8788.315,8800.607,8812.199,8823.14,8833.46,8843.173,8852.243,8860.66,8868.391,8875.401,8881.68,8887.168,8891.765,8895.348,8897.809,8899.067,8899.097,8897.881,8895.416,8891.668,8886.609,8880.196,8872.337,8862.952,8851.934
Laos,1682.915,1723.162,1764.007,1805.515,1847.775,1890.852,1934.812,1979.729,2025.666,2072.699,2120.896,2170.343,2221.122,2273.349,2327.137,2382.594,2439.196,2496.92,2556.852,2620.434,2688.428,2762.265,2840.841,2919.287,2990.965,3051.577,3098.973,3135.842,3168.843,3207.328,3258.144,3323.377,3401.242,3489.977,3586.381,3687.898,3794.043,3905.163,4020.295,4138.408,4258.472,4380.073,4502.363,4623.28,4740.38,4851.923,4957.18,5056.519,5150.763,5241.284,5329.304,5414.568,5497.273,5579.656,5664.605,5754.026,5849.356,5949.787,6052.19,6152.036,6246.274,6333.487,6415.169,6494.557,6576.397,6663.967,6758.353,6858.16,6961.21,7064.242,7164.822,7262.301,7357.213,7449.765,7540.495,7629.773,7717.463,7803.221,7887.021,7968.851,8048.698,8126.506,8202.235,8275.833,8347.252,8416.467,8483.42,8548.078,8610.412,8670.363,8727.905,8783.005,8835.638,8885.748,8933.269,8978.146,9020.358,9059.914,9096.823,9131.134,9162.892,9192.112,9218.774,9242.87,9264.391,9283.327,9299.697,9313.514,9324.796,9333.57,9339.862,9343.694,9345.099,9344.11,9340.753,9335.058,9327.089,9316.874,9304.477,9289.954,9273.381,9254.809,9234.31,9211.955,9187.844,9162.057,9134.659,9105.754,9075.415,9043.746,9010.877,8976.838,8941.727,8905.649,8868.708,8830.99,8792.578,8753.513,8713.84,8673.549,8632.672,8591.239,8549.303,8506.9,8464.099,8420.917,8377.395,8333.546,8289.382,8244.887,8200.027
Latvia,1926.568,1933.991,1945.956,1961.655,1980.395,2001.57,2024.675,2049.315,2075.172,2102.004,2129.586,2157.66,2185.878,2213.803,2240.945,2266.941,2291.465,2314.5,2336.322,2357.395,2378.017,2398.376,2418.267,2437.177,2454.393,2469.436,2482.181,2492.978,2502.513,2511.735,2521.385,2531.013,2540.442,2550.927,2564.107,2580.751,2602.151,2626.899,2649.821,2663.924,2664.432,2649.152,2620.246,2582.65,2543.622,2508.473,2478.825,2453.302,2430.547,2408.09,2384.163,2358.677,2332.492,2305.775,2278.855,2251.983,2225.223,2198.518,2171.881,2145.309,2118.848,2092.493,2066.374,2040.784,2016.125,1992.663,1970.53,1949.67,1929.938,1911.108,1892.993,1875.529,1858.748,1842.658,1827.31,1812.682,1798.806,1785.573,1772.744,1760.023,1747.192,1734.151,1720.947,1707.704,1694.629,1681.894,1669.503,1657.404,1645.603,1634.066,1622.754,1611.695,1600.853,1590.207,1579.662,1569.178,1558.725,1548.305,1537.914,1527.554,1517.2,1506.886,1496.571,1486.265,1475.992,1465.736,1455.501,1445.308,1435.159,1425.074,1415.076,1405.16,1395.35,1385.658,1376.087,1366.653,1357.379,1348.255,1339.316,1330.564,1322.014,1313.68,1305.566,1297.67,1289.998,1282.562,1275.343,1268.36,1261.606,1255.085,1248.794,1242.72,1236.858,1231.202,1225.747,1220.456,1215.332,1210.364,1205.52,1200.764,1196.089,1191.459,1186.858,1182.282,1177.709,1173.129,1168.512,1163.855,1159.122,1154.293,1149.325
Lebanon,1334.621,1358.217,1392.725,1434.849,1481.959,1532.109,1584.03,1637.127,1691.361,1747.162,1804.926,1864.605,1925.276,1984.98,2041.207,2092.348,2136.636,2174.845,2210.959,2250.602,2297.389,2353.555,2416.735,2480.419,2535.497,2575.69,2598.354,2606.221,2604.865,2602.566,2605.293,2615.747,2632.276,2651.292,2667.22,2676.583,2677.28,2672.173,2668.585,2676.605,2703.016,2752.462,2821.862,2900.854,2974.64,3033.394,3070.96,3092.67,3113.951,3156.646,3235.366,3359.859,3522.837,3701.464,3863.267,3986.852,4057.35,4086.466,4111.047,4183.156,4337.141,4588.368,4916.404,5276.102,5603.279,5851.479,6006.668,6082.357,6093.509,6065.922,6019.795,5957.294,5875.218,5782.76,5690.347,5605.987,5534.571,5477.054,5432.297,5396.99,5368.598,5347.601,5335.196,5330.139,5330.744,5335.52,5344.015,5355.698,5368.874,5381.602,5392.419,5400.434,5405.656,5408.664,5410.527,5412.032,5413.181,5413.649,5413.526,5412.903,5411.83,5410.328,5408.4,5405.98,5402.985,5399.312,5394.933,5389.784,5383.709,5376.502,5367.998,5358.129,5346.865,5334.122,5319.818,5303.918,5286.394,5267.262,5246.534,5224.228,5200.405,5175.098,5148.397,5120.458,5091.479,5061.624,5031.015,4999.746,4967.974,4935.859,4903.555,4871.16,4838.79,4806.579,4774.67,4743.165,4712.175,4681.74,4651.922,4622.751,4594.249,4566.463,4539.404,4513.109,4487.585,4462.823,4438.836,4415.586,4393.019,4371.094,4349.738
Lesotho,733.945,744.319,754.853,765.581,776.548,787.806,799.44,811.543,824.2,837.519,851.591,866.462,882.17,898.647,915.822,933.655,952.206,971.512,991.491,1012.015,1033.05,1054.453,1076.34,1099.235,1123.855,1150.635,1179.723,1210.799,1243.352,1276.663,1310.118,1343.69,1377.346,1410.439,1442.212,1472.192,1499.861,1525.46,1550.262,1576.022,1603.938,1634.517,1667.121,1700.362,1732.257,1761.359,1787.273,1810.453,1831.298,1850.527,1868.699,1885.955,1902.312,1918.097,1933.728,1949.543,1965.662,1982.287,1999.93,2019.209,2040.551,2064.166,2089.928,2117.361,2145.785,2174.645,2203.821,2233.339,2263.01,2292.682,2322.217,2351.503,2380.501,2409.247,2437.84,2466.33,2494.72,2523.002,2551.249,2579.543,2607.957,2636.529,2665.243,2694.144,2723.242,2752.561,2782.1,2811.858,2841.805,2871.934,2902.197,2932.595,2963.091,2993.619,3024.119,3054.502,3084.733,3114.785,3144.62,3174.191,3203.47,3232.414,3260.984,3289.119,3316.747,3343.817,3370.295,3396.164,3421.379,3445.934,3469.806,3492.993,3515.454,3537.219,3558.303,3578.718,3598.462,3617.524,3635.926,3653.659,3670.731,3687.152,3702.925,3718.044,3732.533,3746.382,3759.609,3772.205,3784.192,3795.568,3806.349,3816.537,3826.134,3835.159,3843.598,3851.474,3858.777,3865.533,3871.727,3877.379,3882.495,3887.078,3891.13,3894.662,3897.666,3900.158,3902.135,3903.6,3904.567,3905.03,3904.989
Liberia,930.025,942.999,957.595,973.699,991.23,1010.067,1030.109,1051.25,1073.392,1096.442,1120.313,1144.986,1170.48,1196.89,1224.344,1252.972,1282.814,1313.941,1346.491,1380.637,1416.529,1454.198,1493.711,1535.229,1578.952,1625.013,1672.3,1720.489,1771.256,1826.881,1888.314,1957.456,2031.85,2102.911,2159.089,2192.555,2201.833,2191.023,2165.09,2131.525,2097.232,2060.267,2022.729,2000.248,2012.885,2073.482,2191.179,2358.469,2551.062,2734.518,2884.522,2991.132,3062.863,3116.233,3176.414,3261.23,3375.838,3512.932,3662.993,3811.528,3948.125,4070.167,4181.563,4286.291,4390.737,4499.621,4613.823,4731.906,4853.516,4977.72,5103.853,5232.082,5362.863,5496.177,5631.939,5770.096,5910.628,6053.511,6198.65,6345.961,6495.377,6646.813,6800.202,6955.476,7112.532,7271.261,7431.614,7593.499,7756.851,7921.578,8087.611,8254.885,8423.317,8592.845,8763.359,8934.809,9107.105,9280.2,9454.055,9628.677,9804.031,9980.081,10156.726,10333.893,10511.471,10689.379,10867.513,11045.836,11224.283,11402.812,11581.381,11759.9,11938.295,12116.456,12294.273,12471.642,12648.483,12824.7,13000.221,13174.96,13348.829,13521.732,13693.598,13864.357,14033.924,14202.237,14369.213,14534.784,14698.834,14861.275,15022.009,15180.951,15338.057,15493.265,15646.552,15797.873,15947.184,16094.422,16239.521,16382.385,16522.941,16661.16,16797.023,16930.543,17061.73,17190.605,17317.174,17441.445,17563.435,17683.119,17800.502
Libya,1124.515,1142.972,1163.891,1187.734,1214.827,1245.358,1279.406,1316.911,1357.732,1401.62,1448.417,1498.071,1550.813,1607.171,1667.825,1733.306,1803.683,1878.877,1958.914,2043.818,2133.526,2228.146,2327.49,2430.755,2536.888,2645.139,2754.696,2865.637,2979.093,3096.729,3219.466,3347.781,3480.454,3614.689,3746.715,3873.781,3994.591,4109.703,4220.418,4328.914,4436.661,4544.293,4651.004,4755.289,4855.003,4948.798,5035.884,5117.269,5195.502,5274.163,5355.751,5440.566,5527.515,5615.952,5704.759,5792.688,5881.435,5970.362,6053.078,6121.053,6169.14,6193.501,6198.258,6195.97,6204.108,6234.955,6293.253,6374.616,6470.956,6569.864,6662.173,6745.673,6822.852,6894.768,6963.84,7031.832,7098.476,7162.726,7224.687,7284.508,7342.346,7398.213,7452.161,7504.306,7554.801,7603.743,7651.158,7697.033,7741.372,7784.117,7825.251,7864.742,7902.53,7938.424,7972.202,8003.68,8032.77,8059.444,8083.58,8105.01,8123.669,8139.509,8152.56,8162.834,8170.352,8175.198,8177.435,8177.145,8174.517,8169.759,8163.08,8154.609,8144.486,8132.96,8120.311,8106.794,8092.565,8077.719,8062.385,8046.654,8030.639,8014.396,7997.999,7981.519,7965.028,7948.544,7932.118,7915.73,7899.295,7882.704,7865.858,7848.722,7831.276,7813.466,7795.217,7776.465,7757.192,7737.386,7716.997,7696.003,7674.391,7652.162,7629.332,7605.955,7582.062,7557.72,7532.985,7507.921,7482.595,7457.085,7431.453
Liechtenstein,13.758,13.942,14.128,14.338,14.568,14.831,15.112,15.431,15.767,16.126,16.495,16.894,17.29,17.718,18.17,18.649,19.153,19.691,20.236,20.765,21.265,21.726,22.151,22.563,22.981,23.432,23.926,24.44,24.962,25.447,25.866,26.224,26.515,26.765,27.011,27.257,27.524,27.802,28.095,28.407,28.747,29.108,29.497,29.919,30.365,30.833,31.325,31.838,32.355,32.842,33.286,33.671,34.018,34.321,34.596,34.852,35.095,35.322,35.541,35.766,36.003,36.264,36.545,36.834,37.127,37.403,37.666,37.922,38.155,38.404,38.645,38.888,39.135,39.368,39.603,39.844,40.065,40.297,40.506,40.722,40.918,41.109,41.294,41.461,41.621,41.77,41.911,42.048,42.16,42.274,42.378,42.478,42.562,42.641,42.714,42.785,42.854,42.919,42.981,43.041,43.096,43.146,43.197,43.255,43.296,43.342,43.385,43.436,43.481,43.525,43.571,43.619,43.674,43.715,43.772,43.831,43.881,43.943,44.001,44.06,44.126,44.193,44.261,44.33,44.401,44.471,44.541,44.62,44.692,44.768,44.841,44.917,44.988,45.057,45.132,45.205,45.277,45.338,45.411,45.472,45.542,45.594,45.657,45.718,45.768,45.821,45.876,45.933,45.982,46.029,46.075
Lithuania,2567.403,2569.611,2578.047,2591.373,2608.522,2628.745,2651.625,2676.999,2704.985,2735.866,2769.866,2806.913,2846.388,2887.074,2927.38,2966.162,3002.79,3037.44,3070.69,3103.511,3136.58,3170.071,3203.628,3236.731,3268.642,3298.873,3327.257,3354.062,3379.798,3405.176,3430.759,3456.142,3481.132,3506.539,3533.478,3562.396,3594.056,3627.328,3658.49,3682.557,3696.034,3697.453,3688.1,3670.647,3649.134,3626.602,3603.745,3579.904,3555.133,3529.178,3501.835,3473.617,3444.754,3414.352,3381.118,3344.252,3303.671,3260.091,3214.627,3168.772,3123.803,3079.881,3037.246,2997.334,2961.846,2931.926,2908.249,2890.297,2876.475,2864.459,2852.478,2839.999,2827.266,2814.245,2801.129,2788.01,2774.739,2761.063,2746.987,2732.518,2717.731,2702.561,2687.021,2671.18,2655.143,2638.998,2622.766,2606.474,2590.178,2573.978,2557.9,2541.985,2526.271,2510.732,2495.365,2480.144,2465.098,2450.216,2435.527,2421.03,2406.723,2392.611,2378.697,2364.969,2351.41,2338.008,2324.761,2311.664,2298.706,2285.882,2273.154,2260.543,2248.045,2235.659,2223.398,2211.262,2199.26,2187.392,2175.677,2164.137,2152.771,2141.592,2130.611,2119.818,2109.234,2098.868,2088.705,2078.767,2069.041,2059.528,2050.228,2041.147,2032.273,2023.61,2015.169,2006.946,1998.937,1991.133,1983.532,1976.147,1968.942,1961.933,1955.1,1948.411,1941.86,1935.408,1929.045,1922.751,1916.498,1910.256,1904.002
