Country,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"French Polynesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.260000229,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.619999886,,,,,,,,,,,,,,,,,,,,,,,
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.829999924,,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.650000095,4.940000057,4.070000172,5.920000076,3.5,4.199999809,4.039999962,4.380000114,3.930000067,3.75,3.8371,3.9243,4.0114,4.0986,4.1857,4.2729,4.360000134,,
Germany,,,,,,,,,,,,,,,,,,,,,25.12999916,25.09000015,25.60000038,25.06999969,25.10000038,25.43000031,24.85000038,25.21999931,25.90999985,23.61000061,22.04000092,21.04999924,20.22999954,19.45999908,18.90999985,18.92000008,18.51000023,18.31999969,17.90999985,17.62999916,16.94000053,17.02000046,16.05999947,16.04999924,16,15.05000019,14.60000038,14.34000015,14.26000023,14.21000004,14.06000042,14.19999981,13.89000034,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35999966,,,,,,
Greece,,,,,,,,,,,,,,,,,,,18.19000053,18.34000015,17.20000076,16.70999908,16.47999954,17.26000023,17,16.69000053,17.29000092,17.29000092,17.52000046,17.12000084,14.89999962,14.14999962,13.93000031,13.68000031,13.39999962,12.27999973,12.43999958,12.18999958,11.69999981,11.21000004,11.09000015,10.5,9.949999809,9.880000114,9.869999886,9.399999619,8.649999619,7.829999924,7.519999981,7.440000057,7.519999981,7.53000021,8,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,17.31999969,15.8867,14.4533,13.02,11.5867,10.1533,8.720000267,9.305,9.890000343,11.055,12.22000027,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,,,,,,,,,28.12999916,28.13999939,26.39,24.64,22.89,21.14,19.38999939,21.475,23.55999947,21.78000069,27.25,26.81,26.37,25.93,25.49,25.05,24.61,24.17,23.73,23.29,22.85,22.41,21.97,21.53,21.09,20.64999962,20.696,20.742,20.788,20.834,20.87999916,15.51000023,14.5,17.22999954,16.45999908,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.38999939,18.764,17.138,15.512,13.886,12.26000023,,,,,,,,,,,,,,
Haiti,,,,,,,,7.659999847,7.659999847,7.659999847,7.659999847,7.659999847,7.659999847,7.659999847,7.659999847,7.659999847,7.659999847,7.869999886,7.800000191,9.270000458,9.270000458,9.276,9.282,9.288,9.294,9.300000191,9.285,9.270000458,9.0638,8.8577,8.6515,8.4454,8.2392,8.0331,7.8269,7.6208,7.4146,7.2085,7.0023,6.7962,6.590000153,,,,,,,,,,,,,
Honduras,,,,,,,,,,,,,,,,,,,,,,,20.04999924,15.86999989,16.11000061,18.31,20.51,22.70999908,23.7,24.69000053,26.0133,27.3367,28.65999985,28.73999977,27.15999985,26.46999931,24.59000015,24.99,25.38999939,26.36000061,25.46999931,23.81999969,23.29999924,22.32999992,21.87000084,21.7788,21.6875,21.5963,21.505,21.4137,21.3225,21.2312,21.13999939,
