Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Syria,,30.4977207183838,36.6582298278809,43.7474899291992,39.9990692138672,40.2703514099121,40.6419,41.0134582519531,42.8989791870117,44.7045707702637,46.2739906311035,46.9589996337891,45.6162796020508,45.7927703857422,47.7559013366699,49.5598182678223,53.1178016662598,53.3823089599609,53.3107490539551,51.9842414855957,48.2717399597168,47.3675117492676,48.558219909668,46.5321807861328,46.0047988891602,46.2131,46.4214,46.6297,46.838,47.0463485717773,47.2316284179688,48.091968536377,49.411491394043,52.7919387817383,57.2927093505859,61.1075096130371,60.8631210327148,62.5589485168457,66.7509536743164,66.1662826538086,66.9319000244141,67.2781372070313,70.5263977050781,53.8109283447266,,,,,,,
"Turks and Caicos",,,,,,,,,,,,,,,,,,,,,,,,,,,,77.104377746582,73.8038,70.5032,67.2025680541992,83.8095169067383,59.5744705200195,71.2209320068359,78.0821914672852,79.4344482421875,80.4001,81.3658,82.3315,83.2971801757813,80.8044,78.3116,75.8189,73.3261,70.8333282470703,74.954948425293,85.2295,95.504,105.77848815918,,
Chad,,1.44559001922607,1.5817,1.7178,1.85396003723145,2.3429000377655,2.518,2.6931,2.8682,3.0432,3.2183,3.3934,3.5685,3.7436,3.9187,4.0938,4.2689,4.4439,4.6190299987793,4.32892990112305,4.9608302116394,4.7905797958374,5.2883,5.786,6.28365993499756,5.93480014801025,6.76756000518799,7.2775,7.7875,8.2974,8.80741024017334,9.344,9.88057994842529,10.103289604187,10.719090461731,11.2317,11.7443895339966,13.5227,15.301,17.0793495178223,16.0791797637939,16.469690322876,15.6855201721191,17.4469394683838,16.122,14.7971496582031,14.996410369873,15.2342300415039,15.0399503707886,,
Togo,,4.77851009368896,6.57477998733521,6.27604007720947,7.42304992675781,9.18542003631592,10.6050596237183,14.0484600067139,17.2217903137207,20.8580093383789,24.1254692077637,23.5286197662354,22.9313697814941,18.4606800079346,13.5703401565552,12.2409801483154,11.750659942627,11.8306503295898,10.8624401092529,12.1759300231934,13.6675996780396,13.1617698669434,14.174280166626,13.2082,12.2420701980591,15.8966598510742,16.005729675293,17.5524,19.0992,20.6458702087402,22.4465808868408,26.3626003265381,29.779239654541,32.2418098449707,35.1751899719238,39.7136306762695,40.214729309082,34.2672691345215,36.261589050293,36.2337,36.205810546875,40.0407905578613,39.6352,39.2295799255371,37.8432998657227,40.8135604858398,42.5236015319824,46.577579498291,47.9205207824707,50.0889701843262,
Thailand,,,,,,23.0001697540283,25.0281105041504,26.3720798492432,27.1525497436523,28.5458,29.9391,31.3323,32.7256,34.1189,35.5121,36.9054,38.2987,39.6919,41.0852,42.4785,43.8717,45.265,46.6582,48.0515,49.4448,50.838,52.2313,53.6246,55.0178,56.4111,57.8044,59.1976,60.5909,61.9842,63.3774,64.7707,66.1639,67.5572,68.9505,70.3437,71.737,73.1303,74.5235,75.9168,77.3101,78.7033233642578,79.82861328125,78.5890502929688,81.0190277099609,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,85.5661926269531,86.0868,86.6073989868164,86.7966,86.9857711791992,84.1757583618164,69.3748092651367,65.0318298339844,86.4235992431641,84.8222579956055,85.5368194580078,89.9481964111328,89.3674697875977,87.5207138061523,84.7363204956055,93.6211013793945,96.8323364257813,86.4279174804688,89.815,93.2021713256836,97.7434616088867,99.6332397460938,96.1816329956055,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0989990234375,
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9375190734863,67.1179885864258,69.4585418701172,73.0591430664063,70.4495620727539,67.2514801025391,71.2983,75.345,79.3918304443359,84.6270065307617,90.861198425293,90.8135223388672,
Tonga,,,,,,,,,,,,,80.6703872680664,78.9376602172852,103.540863037109,97.3927001953125,99.6905,101.9883,104.2861,106.5839,108.8817,111.1794,113.4772,115.775032043457,110.2547,104.7344,99.214,93.6937,88.1734,82.6530609130859,90.7224,98.7918167114258,101.8604,104.928909301758,78.7448501586914,,,,,,,,,,,,,,,,
"Trinidad and Tobago",,37.3302116394043,38.1180610656738,41.1303,44.1426,47.1548,50.1671,53.1793,56.1916,59.2038,62.2161,65.2283,68.2406,71.2528,74.2651,77.2773284912109,78.5476,79.8178,81.0880813598633,80.3103,79.5325,78.7547,77.9769,77.1990432739258,74.5555,71.912,69.2684631347656,67.3447265625,68.3051,69.2655563354492,71.7684,74.2712936401367,82.7297,91.1880111694336,82.532096862793,76.0350189208984,82.835,89.6349716186523,90.1845626831055,94.1482772827148,80.937370300293,,,,,,,,,,
Tunisia,,,,,,,,,,16.7744407653809,18.1445808410645,19.6005992889404,18.7820892333984,23.4276599884033,29.3202991485596,28.8210906982422,31.1602306365967,31.8958702087402,34.5591506958008,34.3341,34.1091384887695,45.1680107116699,42.2343215942383,44.8646697998047,48.9076385498047,50.9270782470703,51.9425086975098,55.9057197570801,58.0129,60.1201,62.2273,64.3345,66.4416,68.5488,70.6560134887695,69.3792114257813,67.3442077636719,69.5807,71.8172378540039,80.5226821899414,73.9982070922852,72.6769,71.3556,70.0342788696289,71.9310684204102,70.7758178710938,72.054,73.3320999145508,77.3839721679688,,
Turkey,,,,,,,28.0159397125244,28.2161998748779,27.4191,26.622,25.825,25.0279,24.2308006286621,22.7751693725586,26.6788997650146,28.6919,30.7049694061279,31.9655704498291,30.6918601989746,33.5923004150391,35.4218101501465,39.3390312194824,42.4282302856445,46.1446,49.8609,53.5773,57.2936,61.01,64.7263,68.4427,72.159,75.8754,79.5917,83.308,87.0243911743164,91.4694976806641,90.4763412475586,92.9633331298828,96.5848693847656,93.270378112793,101.868240356445,96.1107482910156,95.3212280273438,94.6723327636719,96.8676605224609,94.9061584472656,91.2061,87.5061187744141,86.52294921875,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,42.3728790283203,44.6211,46.8693,49.1176,51.3658,53.614,55.8622,58.1105,60.3587,62.6069,64.8551,67.1034,69.3516,71.5998,73.848,76.0963,78.3445,80.5927,82.8409,85.0892,87.3374,89.5856,91.8338,94.0821,96.3302764892578,78.6961,61.0619506835938,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42398977279663,7.20194005966187,7.52394008636475,9.13943958282471,10.8369,12.5345,14.231969833374,21.2243194580078,27.6296,34.0349,40.4401817321777,36.2233009338379,34.4165,32.6097,30.8028392791748,30.1862,29.5695400238037,,
Uganda,,,,,,,4.35336017608643,4.53467988967896,4.8388,5.143,5.4471,5.7513,6.0554,6.3595,6.6637,6.9678,7.272,7.5761,7.8803,8.1844,8.4886,8.7927,9.0969,9.401,9.7051,10.0092897415161,10.9918,11.9743,12.9568,13.9393,14.9218502044678,15.3773097991943,18.358190536499,19.1442394256592,18.9576301574707,19.8649,20.772180557251,22.5799007415771,23.9428195953369,25.4201202392578,27.9954109191895,27.1088905334473,25.757360458374,29.6814403533936,30.0545101165771,29.4581,28.8617401123047,26.4255790710449,,,
Ukraine,,92.4824295043945,95.8979187011719,102.214027404785,106.505027770996,104.8754,103.245719909668,99.0110168457031,98.7249984741211,97.3199996948242,94.208366394043,99.1945495605469,100.806327819824,101.292808532715,99.7110824584961,100.640838623047,99.52490234375,97.6489,95.7729263305664,95.595,95.4171524047852,95.5564117431641,93.6142425537109,92.2584533691406,89.2938613891602,91.0852,92.8766,94.668,96.4594,98.2507781982422,97.8731994628906,101.614189147949,102.592987060547,105.082359313965,102.415298461914,103.462188720703,99.7261962890625,98.8837280273438,101.821411132813,62.3035087585449,116.367378234863,104.310531616211,100.310958862305,97.9413681030273,94.3771667480469,,,,,,
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4417304992676,63.5596,66.6775,69.7953186035156,73.1737518310547,74.2733993530273,72.6847229003906,70.456787109375,68.187629699707,65.791130065918,69.618278503418,73.0648193359375,74.2886428833008,,,,,,,,,,
"United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.852256774902,103.384170532227,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2082901000977,101.322547912598,98.8892974853516,94.2705917358398,92.9540786743164,97.6178817749023,98.7737274169922,92.8645782470703,91.5630722045898,94.0083389282227,95.8127822875977,94.2400817871094,92.7153930664063,90.8606185913086,89.5823593139648,90.8338165283203,91.2714233398438,95.9034194946289,94.7095413208008,
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8235282897949,72.6077117919922,74.5321807861328,86.8012,99.0702,111.339241027832,112.5865,113.833808898926,103.4386,93.0434799194336,91.3537521362305,91.615852355957,99.2696914672852,103.846153259277,100.696296691895,92.0436019897461,,
Venezuela,,,20.8296909332275,30.25412940979,31.5529403686523,33.3324699401855,34.4128494262695,36.0439987182617,36.9012794494629,36.4834785461426,37.0144882202148,36.4007606506348,37.224048614502,39.3452110290527,40.7052993774414,43.3907508850098,44.6042709350586,42.7512092590332,42.2550811767578,41.6666107177734,41.4931983947754,42.4061012268066,43.1087188720703,43.4090805053711,44.1239,44.8387,45.5535697937012,48.1999015808105,48.0482,47.896541595459,51.1585502624512,54.4082183837891,57.7438888549805,59.6496315002441,63.9794502258301,67.3818664550781,69.3048629760742,74.1848678588867,78.933723449707,78.8811798095703,77.0896530151367,77.4584121704102,79.3312377929688,80.002326965332,77.4178924560547,76.9495010375977,76.0179977416992,75.234260559082,,,
"British Virgin Islands",,,,,,,,,,,,,,,,,,,,,,,,,86.7132873535156,87.4543,88.1953,88.9363,89.6773,90.4183,91.1593,91.9003067016602,91.3188,90.7373,90.1558,89.5742,88.9927,88.4112,87.8297,87.2482,86.6666717529297,86.2694320678711,87.9012298583984,70.2380981445313,76.0465087890625,91.3043518066406,98.1900482177734,80.8463287353516,63.7777786254883,,
Vietnam,,,,,,,,,,11.3739500045776,14.1546,16.9352,19.7159,22.4965,25.2772,28.0578,30.8384,33.6191,36.3997,39.1804,41.961,44.7416,47.5223,50.3029,53.0836,55.8642,58.6448,61.4255,64.2061,66.9867630004883,68.8714065551758,67.4755325317383,72.7575378417969,77.587,82.4165,87.2459564208984,85.7566,84.2672,82.7779,81.2885,79.7991,78.3097763061523,78.8295211791992,86.5844,94.3392486572266,100.30549621582,99.4246,98.5436,97.662712097168,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,24.3620700836182,24.2673,24.1726,24.0778,23.9830703735352,27.2218,30.4606,33.6993789672852,35.9038,38.1083,40.3127708435059,34.4331,28.553430557251,34.8666,41.1797,47.4929,53.8060493469238,53.6244,53.4427,53.2610702514648,,,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,111.91943359375,102.313079833984,97.793586730957,100.624397277832,96.2318801879883,98.8149871826172,96.7401733398438,99.4301986694336,94.9053497314453,92.6946868896484,95.0348205566406,97.4392929077148,96.3515014648438,102.210189819336,105.1273,108.044410705566,108.597290039063,106.130882263184,105.942909240723,108.0375,110.13215637207,113.825569152832,108.973129272461,109.636322021484,105.46768951416,102.761207580566,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0718994140625,44.0737,47.075439453125,46.7674,46.4594,46.1514,45.8433990478516,45.8602,45.877,45.8939,45.9107,45.9275207519531,47.404,48.8804512023926,49.120231628418,50.4484,51.7766,53.1047401428223,,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,56.1526184082031,58.3864,60.6202,62.854,65.0879,67.3217,69.5555,71.7893,74.0231018066406,71.7139434814453,80.3683,89.0227432250977,76.6261291503906,74.0779418945313,74.6355,75.1931,75.7507,76.3082,76.8658,77.4234,77.981,78.5385,79.0961,79.6537,80.2113,80.7688522338867,80.401,80.0332336425781,,
Zambia,,,,,,,16.2164993286133,17.693000793457,17.5865993499756,17.5432090759277,17.3205795288086,17.3456592559814,18.1587,18.9717807769775,19.9530506134033,20.2076,20.4621,20.7166,20.9711,21.2257,21.4802,21.7347,21.9892,22.2437,22.4983,22.7528,23.0073,23.2618,23.5163,23.7708,24.025369644165,26.5263805389404,37.2436485290527,37.0518,36.8598709106445,41.2489814758301,45.8511,50.4532890319824,65.5699996948242,63.864860534668,59.8219909667969,57.4439392089844,55.3330688476563,54.768871307373,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,51.189151763916,51.859,52.5289,53.1987,53.8686,54.5385,55.2083,55.8782,56.5481,57.2179,57.8878,58.5576,59.2275,59.8974,60.5672,61.2371,61.9069,62.5768,63.2467,63.9165,64.5864,65.2563,65.9261,66.596,67.2658,67.9357,68.6056,69.2754,69.9452972412109,71.1275863647461,,,,,,,
